RST;1.897410170497;2.60642192931;4.083947005119;6.677788673318;12.111519432752;14.834728285323;15.092026425534
GCT;1.54805873553;1.93883420797;2.41493374465;3.04908091423;3.66712044889;3.82198714562;3.52361322795
